authorization_country,substance_name,mpid,package_id,medicinal_product_name,MA_holder,MA_number,spc_fi,spc_sv,basis_substance,reference_substance,formname_fi,formname_sv,formname_en,spor_form_list,spor_form,manufactureddoseform,route_of_admin_fi,route_of_admin_sv,route_of_admin_en,route_of_admin_spor_id,edqm_roa_id,strength_with_unit,ingredient_quantity_operator,ingredient_base_strength,ingredient_strength_min,ingredient_strength_max,strength_unit_fi,strength_unit_sv,strength_unit_en,reference_substance_strength,code,free_form_package_size,legal_status_for_supply
FIN,Clotrimazole,56659,195614,Canesderm,Bayer Oy,38046,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38046,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=38046,Clotrimazole,,emulsiovoide,kräm,cream,200000000004,100000073712,cream,Iholle,Kutan användning,Cutaneous use,100000073566,20003000,,,"0,01",,,g,g,g,,D01AC01,20 g,K
FIN,Clotrimazole,880,1843,Canesten,Bayer Oy,6512,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=6512,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=6512,Clotrimazole,,emulsiovoide,kräm,cream,200000000004,100000073712,cream,Iholle,Kutan användning,Cutaneous use,100000073566,20003000,,,1,,,g,g,g,,D01AC01,20 g,K
FIN,Clotrimazole,1491,3112,Canesten,Bayer Oy,8307,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=8307,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=8307,Clotrimazole,,"emätinpuikko, tabletti",vaginaltablett,vaginal tablet,200000000004,100000073824,vaginal tablet,Emättimeen,Vaginal användning,Vaginal use,100000073639,20072000,200 mg,,200,,,mg,mg,mg,,G01AF02,3,K
FIN,Clotrimazole,1758,3681,Canesten,Bayer Oy,8840,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=8840,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=8840,Clotrimazole,,emätinemulsiovoide,vaginalkräm,vaginal cream,200000000004,100000073811,vaginal cream,"Emättimeen, Iholle","Kutan användning, Vaginal användning","Cutaneous use, Vaginal use","100000073566, 100000073639","20003000, 20072000",,,20,,,mg,mg,mg,,G01AF02,20 g,K
FIN,Clotrimazole,1758,42376,Canesten,Bayer Oy,8840,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=8840,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=8840,Clotrimazole,,emätinemulsiovoide,vaginalkräm,vaginal cream,200000000004,100000073811,vaginal cream,"Emättimeen, Iholle","Kutan användning, Vaginal användning","Cutaneous use, Vaginal use","100000073566, 100000073639","20003000, 20072000",,,20,,,mg,mg,mg,,G01AF02,20 g,K
FIN,Clotrimazole,46612,166937,Canesten,Bayer Oy,32917,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=32917,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=32917,Clotrimazole,,"emätinpuikko, kapseli, pehmeä","vaginalkapsel, mjuk","vaginal capsule, soft",200000000004,100000073816,"vaginal capsule, soft",Emättimeen,Vaginal användning,Vaginal use,100000073639,20072000,500 mg,,"500,00",,,mg,mg,mg,,G01AF02,1,K
FIN,Clotrimazole,46614,166938,Canesten,Bayer Oy,32918,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=32918,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=32918,Clotrimazole,,"emätinpuikko, tabletti",vaginaltablett,vaginal tablet,200000000004,100000073824,vaginal tablet,Emättimeen,Vaginal användning,Vaginal use,100000073639,20072000,500 mg,,"500,00",,,mg,mg,mg,,G01AF02,1,K
FIN,Clotrimazole,19209,44673,Canesten Kombi,Bayer Oy,18300,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=18300,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=18300,Clotrimazole,,"emulsiovoide + emätinpuikko, tabletti",kräm + vaginaltablett,cream + vaginal tablet,200000000008,100000173981,cream + vaginal tablet,"Emättimeen, Iholle","Kutan användning, Vaginal användning","Cutaneous use, Vaginal use","100000073566, 100000073639","20003000, 20072000",500 mg + 10 mg/ g,,"1,00, 500",,,"g, mg","g, mg","g, mg",,G01AF02,500 mg + 20 g,K
FIN,Clotrimazole,42454,152608,Canesten Soft Kombi,Bayer Oy,30973,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=30973,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=30973,Clotrimazole,,"emulsiovoide + emätinpuikko, kapseli pehmeä","kräm + vaginalkapsel, mjuk","cream + vaginal capsule, soft",200000000008,100000173980,"cream + vaginal capsule, soft","Emättimeen, Iholle","Kutan användning, Vaginal användning","Cutaneous use, Vaginal use","100000073566, 100000073639","20003000, 20072000",500 mg + 10 mg/g,,"1,0, 500,0",,,"g, mg","g, mg","g, mg",,G01AF02,500 mg + 20 g,K
FIN,Diazepam,366,766,Diapam,Orion Corporation,3368,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3368,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3368,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,2 mg,,2,,,mg,mg,mg,,N05BA01,30,R
FIN,Diazepam,366,767,Diapam,Orion Corporation,3368,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3368,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3368,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,2 mg,,2,,,mg,mg,mg,,N05BA01,100,R
FIN,Diazepam,366,768,Diapam,Orion Corporation,3368,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3368,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3368,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,2 mg,,2,,,mg,mg,mg,,N05BA01,500,R
FIN,Diazepam,367,769,Diapam,Orion Corporation,3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,5 mg,,5,,,mg,mg,mg,,N05BA01,10,R
FIN,Diazepam,367,770,Diapam,Orion Corporation,3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,5 mg,,5,,,mg,mg,mg,,N05BA01,30,R
FIN,Diazepam,367,771,Diapam,Orion Corporation,3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,5 mg,,5,,,mg,mg,mg,,N05BA01,100,R
FIN,Diazepam,367,772,Diapam,Orion Corporation,3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3369,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,5 mg,,5,,,mg,mg,mg,,N05BA01,500,R
FIN,Diazepam,368,773,Diapam,Orion Corporation,3370,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3370,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3370,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,10,,,mg,mg,mg,,N05BA01,30,R
FIN,Diazepam,368,774,Diapam,Orion Corporation,3370,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3370,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3370,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,10,,,mg,mg,mg,,N05BA01,100,R
FIN,Diazepam,368,775,Diapam,Orion Corporation,3370,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3370,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=3370,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,10,,,mg,mg,mg,,N05BA01,500,R
FIN,Diazepam,701,1469,Diapam,Orion Corporation,5751,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=5751,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=5751,Diazepam,,oraalisuspensio,oral suspension,oral suspension,200000000004,100000073362,oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,2 mg/ml,,2,,,mg,mg,mg,,N05BA01,1000 ml,R
FIN,Diazepam,701,1470,Diapam,Orion Corporation,5751,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=5751,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=5751,Diazepam,,oraalisuspensio,oral suspension,oral suspension,200000000004,100000073362,oral suspension,Suun kautta,Oral användning,Oral use,100000073619,20053000,2 mg/ml,,2,,,mg,mg,mg,,N05BA01,200 ml,R
FIN,Diazepam,2786,6126,Medipam,SanoSwiss UAB,10296,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10296,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10296,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,5 mg,,5,,,mg,mg,mg,,N05BA01,30,R
FIN,Diazepam,2786,6127,Medipam,SanoSwiss UAB,10296,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10296,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10296,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,5 mg,,5,,,mg,mg,mg,,N05BA01,100,R
FIN,Diazepam,2787,6128,Medipam,SanoSwiss UAB,10297,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10297,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10297,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,10,,,mg,mg,mg,,N05BA01,30,R
FIN,Diazepam,2787,6129,Medipam,SanoSwiss UAB,10297,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10297,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10297,Diazepam,,tabletti,tablett,tablet,200000000004,100000073664,tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,10 mg,,10,,,mg,mg,mg,,N05BA01,100,R
FIN,Diazepam,1247,2572,Stesolid,Teva B.V.,7659,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7659,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7659,Diazepam,,peräruiskeliuos,rektallösning,rectal solution,,,rectal solution,Peräsuoleen,Rektal användning,Rectal use,100000073628,20061000,5 mg/annos,,"2,0",,,mg,mg,mg,,N05BA01,"5 x 2,5 ml",R
FIN,Diazepam,1247,2573,Stesolid,Teva B.V.,7659,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7659,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7659,Diazepam,,peräruiskeliuos,rektallösning,rectal solution,,,rectal solution,Peräsuoleen,Rektal användning,Rectal use,100000073628,20061000,5 mg/annos,,"2,0",,,mg,mg,mg,,N05BA01,"4 x 2,5 ml",R
FIN,Diazepam,1247,2574,Stesolid,Teva B.V.,7659,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7659,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7659,Diazepam,,peräruiskeliuos,rektallösning,rectal solution,,,rectal solution,Peräsuoleen,Rektal användning,Rectal use,100000073628,20061000,5 mg/annos,,"2,0",,,mg,mg,mg,,N05BA01,"5 x 2,5 ml",R
FIN,Diazepam,1248,2575,Stesolid,Teva B.V.,7660,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7660,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7660,Diazepam,,peräruiskeliuos,rektallösning,rectal solution,,,rectal solution,Peräsuoleen,Rektal användning,Rectal use,100000073628,20061000,10 mg/annos,,"4,0",,,mg,mg,mg,,N05BA01,"5 x 2,5 ml",R
FIN,Diazepam,1248,2576,Stesolid,Teva B.V.,7660,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7660,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7660,Diazepam,,peräruiskeliuos,rektallösning,rectal solution,,,rectal solution,Peräsuoleen,Rektal användning,Rectal use,100000073628,20061000,10 mg/annos,,"4,0",,,mg,mg,mg,,N05BA01,"4 x 2,5 ml",R
FIN,Diazepam,1248,2577,Stesolid,Teva B.V.,7660,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7660,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=7660,Diazepam,,peräruiskeliuos,rektallösning,rectal solution,,,rectal solution,Peräsuoleen,Rektal användning,Rectal use,100000073628,20061000,10 mg/annos,,"4,0",,,mg,mg,mg,,N05BA01,"5 x 2,5 ml",R
FIN,Diclofenac sodium,3531,7798,Arthrotec,Pfizer Oy,11571,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11571,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11571,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,50,,,mg,mg,mg,,M01AB55,20,R
FIN,Diclofenac sodium,3531,7799,Arthrotec,Pfizer Oy,11571,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11571,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11571,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,50,,,mg,mg,mg,,M01AB55,100,R
FIN,Diclofenac sodium,3531,12258,Arthrotec,Pfizer Oy,11571,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11571,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=11571,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,50,,,mg,mg,mg,,M01AB55,2 PÄ,R
FIN,Diclofenac sodium,4637,8920,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,20,R
FIN,Diclofenac sodium,4637,8921,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,100,R
FIN,Diclofenac sodium,4637,66183,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,10,R
FIN,Diclofenac sodium,4637,66184,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,30,R
FIN,Diclofenac sodium,4637,66185,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,60,R
FIN,Diclofenac sodium,4637,66186,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,90,R
FIN,Diclofenac sodium,4637,66187,Arthrotec Forte,Pfizer Oy,12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=12480,Diclofenac sodium,,säädellysti vapauttava tabletti,tablett med modifierad frisättning,modified-release tablet,200000000004,100000073668,modified-release tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,,,"75,0",,,mg,mg,mg,,M01AB55,140,R
FIN,Diclofenac sodium,38410,136587,Dicloabak,Laboratoires Thea,29132,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=29132,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=29132,Diclofenac sodium,,"silmätipat, liuos","ögondroppar, lösning","eye drops, solution",200000000004,100000073759,"eye drops, solution",Silmän pinnalle,Okulär användning,Ocular use,100000073617,20051000,1 mg/ml,,"1,0",,,mg,mg,mg,,S01BC03,10 ml,R
FIN,Diclofenac sodium,2681,5879,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,20,R
FIN,Diclofenac sodium,2681,5880,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,30,R
FIN,Diclofenac sodium,2681,5881,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,50,R
FIN,Diclofenac sodium,2681,5882,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,100,R
FIN,Diclofenac sodium,2681,22392,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,14,R
FIN,Diclofenac sodium,2681,22393,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,40,R
FIN,Diclofenac sodium,2681,22394,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,84,R
FIN,Diclofenac sodium,2681,22395,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,98 x 1,R
FIN,Diclofenac sodium,2681,22396,Diclomex,ratiopharm GmbH,10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,http://spc.fimea.fi/indox/nam/mln.jsp?index=humpil myyntilupanro=10180,Diclofenac sodium,,enterotabletti,enterotablett,gastro-resistant tablet,200000000004,100000073667,gastro-resistant tablet,Suun kautta,Oral användning,Oral use,100000073619,20053000,50 mg,,50,,,mg,mg,mg,,M01AB05,500 x 1,R
